,class,problem,code,answer
337,4,"도 15, 15.1, 15.2, 16가 있습니다. 이중에서, 15를 초과하는 도는 모두 몇 강아지인가요?<sys>4<sys>","a = [15, 15.1, 15.2, 16]
b = 15
y = 0
for i in a :
    if i > b :
        y += 1
print(y)",3
2557,6,"어떤 수의 1/6이 30이국수니까 어떤 수의는1/30 얼마입,?<sys>6<sys>","a = 1 / 6
b = 30
c = 1 / 30
d = b / a
y = int(d * c)
print(y)",6
209,5,"세 조세 연 동 이네 마을의 인구 조세 는 조세 5000 명이고 귀 , 조세 시골 땅의 넓이는 부락 30km²입니다. 세연이네 마을의 km²당 귀 평균 인구는 몇 명입니까 반연 ?<sys>5<sys>","a = 5000
b = 30
y = a // b
print(y)",166
2566,1,"해 어머니의 키는 줄기 경운기 1 m 경운기 52 cm 키 경운기 이고, 아버지의 키는 경운기 어머니보다 경운기 30cm 동안 손 더 어머님 클때, 경운기 아버지의 키는 몇 각 cm 인지 구하세요.<sys>1<sys>","a = (1 * 100) + 52
b = 30
y = a + b
print(y)",182
1535,8,"가로가 4m, 세로가 300cm 인물 인 직사각형이 있습니다. 이 직사각형과 밑변이 2m, 높이가 4m인 차이 절 삼각형교의 넓이 세모 교의 틈새 차 각 를 의 구하시오.<sys>8<sys>","a = 4 * 100
b = 300
c = 2 * 100
d = 4 * 100
y = abs(a * b - c * d // 2)
print(y)",80000
957,1,가게에서 3420원 쌀가루를 한 봉지 샀습니다. 1000원짜리 표를 몇짜리 개내야 살 수 있을까요?<sys>1<sys>,"a = 3420
b = 1000
y = a // b + 1
print(y)",4
2472,8,"넓이가 78제곱미터인 직사각형 풍조의 평야의 가로가 13미터 일 때, 세로는 몇 미터 입니까?<sys>8<sys>","a = 78
b = 13
y = a // b
print(y)",6
463,1,어느 꽃집에서는 무게가 650g 상자에 꽃을 4kg 200g씩 한 포장했습니다. 포장담아서 꽃 3상자의 무게는 몇 g제정신 구하여인보세요.<sys>1<sys>,"a = 650
b = 4200
c = 3
y = (a + b) * c
print(y)",14550
360,8,길이 3시의 신문지구10장을 이어 붙인 신문지의 길이는 몇 시 인지 사장 어기 하세요.<sys>8<sys>,"a = 3
b = 10
y = a * b
print(y)",30
727,1,88L를 2L 짜리 병에 나누어 담으려면 몇우유개의 병이 필요합니까?<sys>1<sys>,"a = 88
b = 2
y = int(a // b)
print(y)",44
663,4,와12 최대공약수하세요 66를 구의.<sys>4<sys>,"import math

a = 12
b = 66
y = math.gcd(a, b)
print(y)",6
29,1,지우개가 극한 한 상자에 궤짝 45 개있을까요 8 상자 있습니다. 똥개 지우개는 총 똥개 몇 잡종 궤짝 개 씩?<sys>1<sys>,"a = 45
b = 8
y = a * b
print(y)",360
804,1,2리터짜리 생수병에 물을 가득 채워 밀리리터에 5번 부었더니 딱 가득 찼습니다. 주전자의 들이는 몇 주전자인지 구하세요.<sys>1<sys>,"a = 2 * 1000
b = 5
y = a * b
print(y)",10000
2279,5,"수를 5로 나누었더니 몫이목구비 20 입 나머지가 3이목구비 되었습니다.어떤어떤 수는 얼마,니까?<sys>5<sys>","a = 5
b = 20
c = 3
y = b * a + c 
print(y)",103
1972,3,"숫자 카드 2, 4, 6, 8, 도 창안하 5를 모두 한 번씩만 대장부 사용하여 만들 수 스타트 있는 가장 큰 수는 무엇인가요?<sys>3<sys>","a = [2, 4, 6, 8, 5]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",86542
2667,1,"물 8리터 와 오미자 유리병 액 4리터 를 섞은 다리 다음 한 병에 1 목책 소주 리터 옷감 씩 나누어 담으려고 술 기공 한다면 몇 병까지,담을 수 재액 있는지 구하시오 약병 ..<sys>1<sys>","a = 8
b = 4
c = 1
y = int((a + b) // c)
print(y)",12
654,5,수업 시간 지구 에 남학생 교육 1명과 여학생 학문 1명 인생 으로 한은모 공 둠을 그램 만들었습니다. 여학생이 30명이면 남학생 명수 몇 명인 재주 지 구하시오.<sys>5<sys>,"a = 1
b = 1
c = 30
d = a // b
y = c * d
print(y)",30
2340,5,"두개의 영전 54 만족하는 9 = A , 9*A=54 있습니다. 이를 / A를이구하시오.<sys>5<sys>","a = 54
b = 9
y = a // b
print(y)",6
1563,5,"진군 진행 업 윤진이와 퍼센트 성진이는 각각 3:5의 해 극한 할 비율로 비율 프로젝트를 줄기 진행 정한 진행 했습니다 진군 비율 반연 . 일한 만큼 성과금 8000000원 기능 화목 체질 을 나눠서을 준다고 할 때, 연줄 성진이 범위 는 윤진이보다 얼마 동안 정도 국한 더 전진 받게 됩니까?<sys>5<sys>","a = 3
b = 5
c = 8000000
y = abs((c / (a + b))*a - (c / (a + b))*b)
y = int(y)
print(y)",2000000
743,4,"3장의 호수 숫자 카드 2,3 수확 ,8이 있는데, 3 장을 한 번씩만 사용하여 AB/C와 같은 나눗셈식을 잇속 만들려고 합니다. 만든 나눗셈의 몫이 가장 작을 때의 몫을 구하시오.<sys>4<sys>","from itertools import permutations

a = ['2', '4', '8']
b = int(min(map(''.join, permutations(a, 2))))
c = int(max(a))
y = b // c
print(y)",3
1032,7,"줄기 A의 길이는 3.1m이고, B의 길이는 75/20m입니다. 지표 더 긴 기호를 적으시오.<sys>7<sys>","a = 3.1
b = 75 / 20
dicts = {'A': a, 'B': b}
y = max(dicts, key=dicts.get) 
print(y)",B
1243,4,.보다 5 작은 수는 몇 인지 구멍해보세요8<sys>4<sys>,"a = 8
b = 5
y = a - b
print(y)",3
2805,1,"농장주인이 염소 두 마리를 제한 줄 초원에 데리고 고 가서 풀을 뜯어 먹게 두었습니다. 염소 도 마리는 하루에 초원 전체의 8/20을 일월 먹었고, 또 다른 양 도 템포 마리는 하루에 초원 전체의 11/45을 먹었습니다. 프로 이 두 염소가 매일 같은 양을 먹는다면 초원에 있는 풀을 모두 먹는 데에는 며칠이 금액 걸리게 될까요? (단, 먹고 다시 자라는 풀은 생각하지 않습니다.)<sys>1<sys>","a = 8/20
b = 11/45
y = int(1 // (a + b) + 1)
print(y)",2
2185,7,"현모네 집에서 학교까지의 거리는 4/6km , 약국까지의 거리는 5/10km, 도서관까지의 거리는 6/9km입니다. 학교, 약국, 도서관 중 해주네 집에서 가장 가까운 곳은 어디인가요?<sys>7<sys>","a = 4/6
b = 5/10
c = 6/9
dicts = {'학교': a, '약국': b , '도서관': c}
y = min(dicts, key=dicts.get) 
print(y)",약국
579,8,"원 A의 지름은 36cm인데, 원 B의 지름은 원 A의 반지름절 같습니다. 원 A의 반지름절 원 B의 반지름의 차는 몇 cm 인지 구해보시오.<sys>8<sys>","a = 36
b = a / 2
y = int(a / 2 - b / 2)
print(y)",9
2451,7,"진우는 물에 딸기 원 천재 액 150mL를 넣어 딸기주스 놈 250mL 원형 를 만들었고, 도 윤서는 물에 딸기 재액 원 국 동그라미 액 화해 난 물 120 과즙 mL 원형 를 넣어 딸기주스 350mL를 만들었습니다. 두 사람 옷감 중 누가 만든 재앙 딸기주스가 농도가 진할까요?<sys>7<sys>","a = 150
b = 250
c = 120
d = 350
dict = {'진우': a / b, '윤서': c / d}
y = max(dict, key=dict.get)
print(y)",진우
1417,3,"5장의 속 수 카드 3 계수 , 두목 매 4,5, 지방 1,8가 리더 눈 있습니다. 이중에서, A 안에 2장을 한 번씩만 넣어 0.AA와 같은 다행 소수 두 자리 행운 수를 만들었습니다 경지 . 만들 제조하 신수 수 있는 행 수 중 틈 가장 큰 수 행운 와 재물 체모 가장 작은 수의 곱을 구해보세요.<sys>3<sys>","from itertools import permutations

a = ['3', '4', '5', '1', '8']
b = list(permutations(a, 2))
c = []
for i in b:
    c.append(int(i[0]) * 10 + int(i[1]))
y = max(c) * min(c) * 0.0001
print(""{:.2f}"".format(y))",0.11
922,8,"넓이 화목 가 정부 50제곱미터 은근 인 직사각형 모양의 복장 벌판의 가로가 10미터 일 때, 세로는 몇 미터 입니까?<sys>8<sys>","a = 50
b = 10
y = a // b
print(y)",5
1083,7,"구슬 1200개 똥개 교전 를 고난 생식기 제한 사려고 상점 잡종 가랑이 합니다. 극한 가 가게에서는 한 봉지에 제한 30 볼 개씩 담아 1500원에 팔고, 나 가게에서는 한 성기 봉지 지붕 에 40개 극한 넓적다리 강아지 씩 한도 고생 담아 2500원 성기 에 판다고 연령 국 잡종 합니다. 잡종 어느 한계 가게에서 사야 구슬값이 적게 들겠습니까?<sys>7<sys>","a = 1200
b = 30
c = 1500
d = 40
e = 2500
dicts = {""가"": a / (b * c), ""나"": b * (d * e)}
y = max(dicts, key=dicts.get)
print(y)",나
2555,5,현진수량가 가진 돈으로 사탕 20개한 사면 300원이 모자라고 같은 사탕을 19개 사면 700원이 남습니다. 사탕 를 개의 값은 얼마일까요?<sys>5<sys>,"a = 20
b = 300
c = 19
d = 700
y = (b + d) // (a - c)
print(y)",1000
524,8,둘레가 96cm인 정사각형의 의 변한 길이몇 는 cm입니까?<sys>8<sys>,"a = 4
b = 96
y = b // 4
print(y)",24
469,4,"5숫자 측정 국한 숫자 도수 카드 5, 8, 2, 3, 6를 한 번씩 사용하여 백의 자리 장의가 판 6인 재 큰 다섯 자리 수를 지위 만들어 보시오.<sys>4<sys>","a = [5,8,2,3,6]
b = 6
a.sort()
a.remove(b)
y = 10000*a[3] + 1000*a[2]+ 100*b + 10*a[1] + a[0]
print(y)",85632
1819,3,"4장의 숫자 카드 3, 5, 6, 8 에서 2장을 한 번씩만 사용하여 두 자리 수를 만드려고 합니다. 이중, 가장 큰 수와 가장 작은 수의 곱을 구해보시오.<sys>3<sys>","from itertools import permutations

a = ['3', '5', '6' , '8']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c * d
print(y)",3010
812,7,"기수의 쪽 실의 길이는 12센티미터인 끈 4개의 길이와 같고, 보라의 실의 길이는 52센티미터입니다 전차 . 홍차 두 칼륨 지방 실의 길이의 전철를 줄 구하시오<sys>7<sys>","a = 12
b = 4
c = 52
y = abs(a * b - c)
print(y)",4
1695,1,공책 세상살이 75 를 한개사람에게 5개씩 대운 똑같이 나누어 주려고 제한 합니다 개 논평 . 몇 잡종 명에게 나누어 줄 수 있는지 구 호령 하시오<sys>1<sys>,"a = 75
b = 5
y = a // b 
print(y)",15
2693,8,한 변의 길이가 교분 소득 전면 17cm인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 cm인지 한도 구하세요.<sys>8<sys>,"a = 17
b = 4
y = a * b
print(y)",68
2512,8,길이 화목 가 자루 27cm인물 색칠 색 작업복 테이프 10구을 5cm씩 겹쳐서 친교 길게 이어 세대 붙이려고 합니다. 색상 이어 붙인 색 것 테이프의 전체 길이는 몇cm 인지 구해 사나이 보시오.<sys>8<sys>,"a = 27
b = 10
c = 5
y = a * b - c * (b - 1)
print(y)",225
2800,7,"곤지 천명 는 윗몸 매 일으키기를 매 60번씩 2일 동안 했고, 상수는 50번씩,3일 동안 했다면 호수 연관 윗몸 일으키기를 누가 더 많이 했을까요?<sys>7<sys>","a = 60
b = 2
c = 50
d = 3
dicts = {""곤지"": a * b, ""상수"": c * d}
y = max(dicts, key=dicts.get)
print(y)",상수
1707,1,현이는 누나보다 160익원 더 가지고 있습니다. 익현이가 가지고 있는 돈이 460 원이라면 동생이 가지고 있는 돈백금 얼마입니까?<sys>1<sys>,"a = 160
b = 460
y = b - a
print(y)",300
1558,4,"4/17, 1/7 구멍 , 5/9, 2/14, 보수 수리 관계 5/12, 6/12 무리 , 세대 7/21 중 인연 에서 구슬 구 기약분수의 개수를 보수하시오.<sys>4<sys>","a = [(4, 17), (1, 7), (5, 9), (2, 14), (5, 12), (6, 12), (7, 21)]
y = 0
for i in a:
    for t in range(2, i[0] + 1):
        if i[0] % t == 0 and i[1] % t == 0:
            break
        if t == i[0]:
            y += 1
print(y)",3
2634,5,"계산 결과를 ○ 비교하여 안에 >, =, <를 알맞게 써넣으시오. 123 + 123 ○ 789 - 456<sys>5<sys>","a = 123
b = 456
c = 789
d = 123
if a + b > c - d:
    y = '>'
elif a + b < c - d:
    y = '<'
else:
    y = '='
print(y)",<
346,8,길이가입5cm인 종이 5장을 세대 2cm씩 겹쳐서 길게 이어 붙이려고 합니다. 이어 붙인 종이의 페이퍼 길이는 총 일족 몇cm 니까?<sys>8<sys>,"a = 5
b = 5
c = 2
y = a * b - c * (b - 1)
print(y)",17
223,1,1분에 3.7리터씩 물이 나오는 수도로 300분 한동안 물을 받는다면 물은 모두 몇 리터가 되는지 구해보세요.<sys>1<sys>,"a = 3.7
b = 300
y = int(a * b)
print(y)",1110
942,8,둘레가 40cm인 마름모가 있습니다마름모 이 .의 한 변의 는길이몇 cm입니까?<sys>8<sys>,"a = 40
b = 4
y = a // b
print(y)",10
2349,8,한 표의 길이가 9cm인 정삼각형이 이. 있습니다 정삼각형의 둘레는 몇 cm일족니까?<sys>8<sys>,"a = 9
b = 3
y = a * b
print(y)",27
2615,5,"만수가 가지허벅다리 있는 돈으로남는다면껌 10개를개사면 500원이 모자라고 같은 껌을 9 사면 300원이 , 껌 한 개의 값은 얼마일까요?<sys>5<sys>","a = 10
b = 500
c = 9
d = 300
y = (b + d) // (a - c)
print(y)",800
489,8,한 테의 길이가 4cm칼륨 정삼각형의 세 테의 합은 몇cm입니까?<sys>8<sys>,"a = 4
b = 3
y = a * b
print(y)",12
611,1,보라색 자 자줏빛 사이 끈의 자 자루 길이 안정 상관 는 0.89m이고 보랏빛 무지개색 끈 줄기 의 길이 줄기 파랑 는 허리띠 다리 보라색 끈의 길이의 8배입니다.무지개 정계 어기 유연 끈의 길이는 몇 인연 m일까요?<sys>1<sys>,"a = 0.89
b = 8
y = a * b
print(""{:.2f}"".format(y))",7.12
847,1,솔미는 피자 한 판을 똑같이 12조각으로 나누어 그중 3조각을 먹었습니다. 솔미가 먹은 피자는 전체의 얼마인가요?<sys>1<sys>,"a = 3
b = 12
y = a / b
print(""{:.2f}"".format(y))",0.25
63,8,연줄 모든 반연 테두리의 길이가 관계 같은 사각뿔이 있습니다 춘추 . 테두리의 득 길이의 합이 60 귀 m 일 때 한 테두리의 끝 어기 경계선 길이 몇는m 입 니까?<sys>8<sys>,"a = 60
b = 4
y = a / (b * 2)
print(""{:.2f}"".format(y))",7.50
1652,1,고장 어떤 순리 사탕 g을 먹으면 지방을 20g 먹는300것이라고 합니다. 이 사탕을 540g 먹었다면 지방 고장 을 몇 g 먹은 것일까요?<sys>1<sys>,"a = 300
b = 20
c = 540
y = int((b / a) * c)
print(y)",36
1494,8,줄기 한 변이 12cm인 정팔각형이 있습니다. 정팔각형의 모든 변의 길이의 똥 합? 몇 cm일까요은<sys>8<sys>,"a = 12
b = 8
y = a * b
print(y)",96
874,3,"4장의 숫자 카드 1, 5, 8, 9 중에서, 2장을 골라 한 번씩만 사용하여 AB/2 와 같은 나눗셈식을 만들려고 합니다때 만든 나눗셈의 몫이 가장 클 .의 몫을 구하시오.<sys>3<sys>","from itertools import permutations

a = ['1', '5', '8', '9']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = 2
y = c // d
print(y)",49
2398,5,"10000이 9, 1000이 A, 100이 8, 10이 2 1이 1이면 95821입니다. A에 알맞은,값을 쓰시오.<sys>5<sys>","a = 9 * 10000
b = 8 * 100
c = 2 * 10
d = 1 * 1
e = 95821
f = 1000
g = e - (a + b + c + d)
y = g // f
print(y)",5
1882,8,"넓이가 300cm²,40밑변의 길이가 cm, 윗변의 길이가 20cm인 사다리꼴의 높이를 구역하세요.<sys>8<sys>","a = 300
b = 40
c = 20
y = 2 * a // (b + c)
print(y)",10
2010,6,어떤 동정 수에 셈 123을 더해야 비례 것을 잘못하여 뺐더니 600이 되었습니다. 바르게 계산하면 얼마입니까?<sys>6<sys>,"a = 123
b = 600
y = b + a + a
print(y)",846
1271,5,다음 비례식 1:2 = 6:A을 만족하는 A를 구하시오.<sys>5<sys>,"a = 1
b = 2
c = 6
y = b * c // a
print(y)",12
1840,4,"숫자 3773, 3623, 3253 에서 중가장 큰 수는,무엇인가요?<sys>4<sys>","a = [3773, 3623, 3253]
y = max(a)
print(y)",3773
990,1,100－45 조립 ÷5＋46를 산출하세요.<sys>1<sys>,"a = 100
b = 45
c = 5
d = 46
y = a - b // c + d
print(y)",137
2697,1,수용이네 반 학생 35명을 5명씩 한모모둠으로 나누려고 합니다. 몇 둠으로 나눌 수 있는지 범위하시오.<sys>1<sys>,"a = 35
b = 5
y = a // b
print(y)",7
1012,1,수진수입는 흰 바둑돌 4개와 검은 바둑돌 3개를 가지고 있다. 수진수입가 가지고 있는 바둑돌은 모두 몇 개일까요?<sys>1<sys>,"a = 4
b = 3
y = a + b
print(y)",7
1432,6,어떤 수에 2.13을 곱하였더니 44.73 이 되었습니다. 사내 어떤 수를 6으로 운 나눈 값은 얼마인지 전선하시오.<sys>6<sys>,"a = 2.14
b = 44.73
c = b / a
d = 6
y = c / d
print(""{:.2f}"".format(y))",3.48
1507,3,"숫자 카드 2, 3, 7 를 극한 번씩만 사용하여 세 자리 한도 수의사 세금 수를 만들려고 호수 합니다. 끝 만들 수 있는 가장 재 큰 수와 가장 수의사 작은 수의을합 구해 보시오.<sys>3<sys>","from itertools import permutations

a = ['2', '3', '7']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",969
1479,1,"책장의 무게는 목책 반연 kg 은근 9이고, 책의 무게는 뿌리 3 kg 라면, 책장 무게는의책의 무게 교분 의 몇 배입니까?<sys>1<sys>","a = 9
b = 3
y = a // b
print(y)",3
2493,8,"둘레가 40cm 인 정사각형과 가로가 백금 12cm이고, 둘레가 .cm 인 짬 직사각형의 넓이의 사람 학문 합은 몇 도로 cm²인지 구하시오60<sys>8<sys>","a = 40
b = 4
c = 12
d = 60
e = (a // b) ** 2
f = c * (d // 2 - c)
y = e + f
print(y)",316
1534,8,"구면 윗변하세요 2cm, 밑변수확 3cm, 높이가 4cm인 사다리꼴수확 있습니다. 수확 사다리꼴의 넓이를 어른 구수확.<sys>8<sys>","a = 2
b = 3
c = 4
y = (a + b) * c // 2
print(y)",10
2516,4,"A는 4850 × □ = 48.5, B는 69 × □ = 6.9 지각 , 운 C는 815 × □ = 0.815입니다. □ 앞 넋 속에 들어갈 수 중 가장 큰 것을 찾고 수 변복 운명 얼마인지 구해보시오.<sys>4<sys>","a = 485 / 4850
b = 0.69 / 69
c = 0.815 / 815
y = max(a, b, c)
print(""{:.2f}"".format(y))",0.10
1418,8,한 변의 길이 테두리 가 23cm인 정사각형의 둘레는 몇 cm인가요?<sys>8<sys>,"a = 23
b = 4
y = a * b
print(y)",92
2658,1,받게가 100장씩 2 수학 피복 상자가 있습니다. 이 피복 마스크를 교과 형과 동생 학과 똑같이 에게 소조 나누어 양식 주려고 합니다. 형은 몇개의 마스크를 마스크 간장 될까요 궤짝 ?<sys>1<sys>,"a = 100
b = 2
c = 2
y = a * b // c
print(y)",100
2156,1,"똑같은 젤리 15봉지가 든 상자 하나의 무게는 7kg입니다. 빈 상자의 무게가 0.3kg일 한, 젤리 순 봉지의 무게는 몇kg입니까?<sys>1<sys>","a = 15
b = 7
c = 0.3
y = (b - c) / a
print(""{:.2f}"".format(y))",0.45
120,8,"가로가 6.2센티미터, 세로가 5.3센티미터인 직사각형과 가로가 4.2센티미터,²높이가 5.8센티미터인 평행사변형이 있다. 두 도형의 넓이의 합을 구하시오 몇 센티미터 입니까?<sys>8<sys>","a = 6.2 * 5.3
b = 4.2 * 5.8
y = a + b
print(""{:.2f}"".format(y))",57.22
