,class,problem,code,answer,semantics
2521,8,한 변의 길이가 2.25센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 센티미터인가요?,"a = 2.25
b = 4
y = a * b
print(y)",9,한 변의 길이 가 2 . 25 센티미터 인 정사각형 이 있 습니다 . 이 정사각형 의 둘레 는 몇 센티미터 인가요 ?
2522,8,한 변이 23센티미터인 정사각형의 네 변의 길이의 합은 몇 센티미터인가요?,"a = 23
y = a * 4
print(y)",92,한 변이 23 센티미터 인 정사각형 의 네 변의 길이 의 합 은 몇 센티미터 인가요 ?
2523,8,"한 변의 길이가 10cm인 정사각형의 네 변의 길이의 합과 가로의 길이가 12cm인 직사각형의 네 변의 길이의 합은 같다면, 직사각형의 세로의 길이는 몇 cm 입니까?","a = 10
b = 4
c = 12
d = a * b
y = (d - c * 2) / 2
print(y)",8,"한 변의 길이 가 10 cm 인 정사각형 의 네 변의 길이 의 합 과 가로 의 길이 가 12 cm 인 직사각 형 의 네 변의 길이 의 합 은 같 다면 , 직사각 형 의 세로 의 길이 는 몇 cm 입니까 ?"
2524,8,"가로가 20cm, 세로가 19cm인 직사각형에서 가로와 세로의 차는 몇 cm인지 구하시오.","a = 20
b = 19
y = abs(a - b)
print(y)",1,"가로 가 20 cm , 세로 가 19 cm 인 직사각 형 에서 가로 와 세로 의 차 는 몇 cm 인지 구하 시 오 ."
2525,1,비누 1 개를 만드는 데 폐식용유 1/18L가 필요합니다. 폐식용유 5/6L로는 비누를 몇 개 만들 수 있을까요?,"a = 1
b = 1/18
c = 5/6
y = int(a * c / b)
print(y)",15,비누 1 개 를 만드 는 데 폐식용유 1 / 18 L 가 필요 합니다 . 폐식용유 5 / 6 L 로 는 비누 를 몇 개 만들 수 있 을까요 ?
2526,1,수진이네 학교 5학년 학생 750명이 60인승 버스를 타고 현장학습을 가려고 합니다. 버스가 적어도 몇 대 있어야 합니까?,"from math import ceil

a = 750
b = 60
y = ceil(a / b)
print(y)",13,수진 이 네 학교 5 학년 학생 750 명 이 60 인승 버스 를 타 고 현장 학습 을 가 려고 합니다 . 버스 가 적어도 몇 대 있 어야 합니까 ?
2527,8,넓이가 169cm²인 정사각형의 둘레는 몇 cm 인가요?,"a = 169
b = a ** 0.5
y = b * 4
print(y)",52,넓이 가 169 cm ² 인 정사각형 의 둘레 는 몇 cm 인가요 ?
2528,1,예지가 자전거를 타고 2440m를 가는 데 5분이 걸렸습니다. 1분동안 간 거리를 구하세요.,"a = 2440
b = 5
y = a / b
print(y)",488,예지 가 자전거 를 타 고 2440 m 를 가 는 데 5 분 이 걸렸 습니다 . 1 분 동안 간 거리 를 구하 세요 .
2529,8,"원 모양의 연못 둘레에 2m 간격으로 의자를 놓았을때, 연못의 지름이 18m일 때 의자는 모두 몇 개 필요한가요?","a = 2
b = 18
y = int(b / a)
print(y)",9,"원 모양 의 연못 둘레 에 2 m 간격 으로 의자 를 놓 았 을 때 , 연못 의 지름 이 18 m 일 때 의자 는 모두 몇 개 필요 한가요 ?"
2530,1,달걀이 한 판에 30개씩 85판이 있습니다. 달걀은 모두 몇 개 있을까요?,"a = 30
b = 85
y = a * b
print(y)",2550,달걀 이 한 판 에 30 개 씩 85 판 이 있 습니다 . 달걀 은 모두 몇 개 있 을까요 ?
2531,1,"청포도 150개 중에서 현정이는 전체의 1/3을, 희정이는 전체의 1/5를 먹었습니다. 현정이와 희정이가 먹은청포도 수의 차를 구하시오.","a = 150
b = 1 / 3
c = 1 / 5
y = abs((a * b) - (a * c))
print(y)",20,"청포도 150 개 중 에서 현정 이 는 전체 의 1 / 3 을 , 희정 이 는 전체 의 1 / 5 를 먹 었 습니다 . 현정 이 와 희정 이 가 먹 은 청포 도 수 의 차 를 구하 시 오 ."
2532,8,길이가 135센티미터인 철사를 남기거나 겹치는 부분 없이 모두 사용하여 만든 원의 넓이는 몇 센티미터² 입니까? (원주율 : 3.14),"a = 135
b = 3.14
c = 2
d = a / (b * c)
y = b * d * d
print(y)",1451.04,길이 가 135 센티미터 인 철사 를 남기 거나 겹치 는 부분 없이 모두 사용 하 여 만든 원 의 넓이 는 몇 센티미터 ² 입니까 ? ( 원주율 : 3 . 14 )
2533,4,"의정이네 반 학급 문고에는 소설책, 생물책, 수학책이 있습니다. 소설책은 전체의 3/5, 생물책은 전체의 1/6이고 나머지는 수학책입니다. 수학책은 학급 문고 전체의 얼마인지 기약분수로 구한 후, 소수로 나타내시오.","a = 3/5
b = 1/6
y = 1 - (a + b)
print(y)",0.23,"의정 이 네 반 학급 문고 에 는 소설책 , 생물 책 , 수학 책 이 있 습니다 . 소설책 은 전체 의 3 / 5 , 생물 책 은 전체 의 1 / 6 이 고 나머지 는 수학 책 입니다 . 수학 책 은 학급 문고 전체 의 얼마 인지 기약분수 로 구한 후 , 소수 로 나타내 시 오 ."
2534,3,"숫자 2, 3, 6, 9, 1 가 있습니다. 이중에서, 3개의 숫자를 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","from itertools import permutations

a = ['2', '3', '6', '9', '1']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",1086,"숫자 2 , 3 , 6 , 9 , 1 가 있 습니다 . 이 중 에서 , 3 개 의 숫자 를 뽑 아 한 번 씩 만 사용 하 여 세 자리 수 를 만들 려고 합니다 . 만들 수 있 는 가장 큰 수 와 가장 작 은 수 의 합 을 구하 시 오 ."
2535,1,"예서가 자전거를 타고 5000미터를 가는 데 20분이 걸렸다면, 1분동안 간 거리는 얼마일까요?","a = 5000
b = 20
y = a / b
print(y)",250,"예서 가 자전거 를 타 고 5000 미터 를 가 는 데 20 분 이 걸렸 다면 , 1 분 동안 간 거리 는 얼마 일까요 ?"
2536,1,"둘레가 50미터인 원 모양의 텃밭에 2미터 간격으로 나무를 심으려고 합니다. 나무를 몇 그루 심을 수 있을까요? (단, 나무의 두께는 생각하지 않습니다.)","a = 50
b = 2
y = a // b
print(y)",25,"둘레 가 50 미터 인 원 모양 의 텃밭 에 2 미터 간격 으로 나무 를 심 으려고 합니다 . 나무 를 몇 그루 심 을 수 있 을까요 ? ( 단 , 나무 의 두께 는 생각 하 지 않 습니다 . )"
2537,8,"한변의 길이가 44cm인 정사각형 안에 가장 큰 원을 그렸을때, 그 원의 지름은 몇cm 입니까?","a = 44
y = a
print(y)",44,"한 변의 길이 가 44 cm 인 정사각형 안 에 가장 큰 원 을 그렸 을 때 , 그 원 의 지름 은 몇 cm 입니까 ?"
2538,7,"상현이는 물을 2리터의 0.5 배만큼 마셨고 승기는 0.8 리터 를 마셨다면, 물을 누가 더 많이 마셨나요?","a = 2
b = 0.5
c = 0.8
dicts = {'상현': a * b, '승기': c}
y = max(dicts, key=dicts.get)
print(y)",상현,"상현 이 는 물 을 2 리터 의 0 . 5 배 만큼 마셨 고 승기 는 0 . 8 리터 를 마셨 다면 , 물 을 누가 더 많이 마셨 나요 ?"
2539,8,"한 변의 길이가 12cm인 평행사변형과 한 변의 길이가 24cm인 정팔각형의 둘레가 같다고 할때, 이 평행사변형의 다른 한 변의 길이를 구하세요.","a = 12
b = 24
c = 8
y = (b * c - a * 2) / 2
print(y)",84,"한 변의 길이 가 12 cm 인 평행사변형 과 한 변의 길이 가 24 cm 인 정팔각형 의 둘레 가 같 다고 할 때 , 이 평행사변형 의 다른 한 변의 길이 를 구하 세요 ."
2540,1,서진이네 반 학생들을 한조에 4명씩 조를 나누려고 합니다. 학생이 36명이라면 몇 개의 조로 나눌 수 있습니까?,"a = 4
b = 36
y = b // a
print(y)",9,서진 이 네 반 학생 들 을 한조 에 4 명 씩 조 를 나누 려고 합니다 . 학생 이 36 명 이 라면 몇 개 의 조 로 나눌 수 있 습니까 ?
2541,1,1시간에 2분씩 빨라지는 시계가 있습니다. 이 시계의 시각을 오늘 오후 4시에 정확하게 맞추었습니다. 이 시계는 오늘 오후 11시에 몇 분 빨라질까요?,"a = 2
b = 4
c = 11
y = (c - b) * a
print(y)",14,1 시간 에 2 분 씩 빨라 지 는 시계 가 있 습니다 . 이 시계 의 시각 을 오늘 오후 4 시 에 정확 하 게 맞추 었 습니다 . 이 시계 는 오늘 오후 11 시 에 몇 분 빨라 질까 요 ?
2542,8,가로가 9센티미터이고 세로는 가로보다 11센티미터 더 긴 직사각형의 둘레는 몇 센티미터일까요?,"a = 9
b = 11
y = (a + a + b) * 2
print(y)",58,가로 가 9 센티미터 이 고 세로 는 가로 보다 11 센티미터 더 긴 직사각 형 의 둘레 는 몇 센티미터 일까요 ?
2543,3,"숫자 카드 2, 1, 5, 9, 8, 7 중에서, 카드를 각각 한 번씩 사용하여 만들 수 있는 수 중 가장 작은 수를 구하시오.","a = [2, 1, 5, 9, 8, 7]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",125789,"숫자 카드 2 , 1 , 5 , 9 , 8 , 7 중 에서 , 카드 를 각각 한 번 씩 사용 하 여 만들 수 있 는 수 중 가장 작 은 수 를 구하 시 오 ."
2544,8,넓이가 60cm²이고 높이가 10cm인 삼각형이 있습니다. 이 삼각형의 밑변의 길이는 몇 cm인지 구해 보세요.,"a = 60
b = 10
y = a * 2 / b
print(y)",12,넓이 가 60 cm ² 이 고 높이 가 10 cm 인 삼각형 이 있 습니다 . 이 삼각형 의 밑변 의 길이 는 몇 cm 인지 구해 보 세요 .
2545,8,"어떤 평행사변형의 네 변의 길이의 합은 20센티미터이고, 한 변의 길이는 4센티미터일때, 다른 변의 길이는 몇 센티미터입니까?","a = 20
b = 4
y = (a - 2 * b)/2
print(y)",6,"어떤 평행사변형 의 네 변의 길이 의 합 은 20 센티미터 이 고 , 한 변의 길이 는 4 센티미터 일 때 , 다른 변의 길이 는 몇 센티미터 입니까 ?"
2546,7,"문구점에 빨간색 구슬이 7개씩 13봉지에 들어있고, 파란색 구슬이 8개씩 12봉지에 들어있습니다. 어떤 구슬이 더 많습니까?","a = 7
b = 13
c = 8
d = 12
dicts = {'빨간색 구슬': a*b, '파란색 구슬': c*d}
y = max(dicts, key=dicts.get)
print(y)",파란색 구슬,"문구점 에 빨간색 구슬 이 7 개 씩 13 봉지 에 들 어 있 고 , 파란색 구슬 이 8 개 씩 12 봉지 에 들 어 있 습니다 . 어떤 구슬 이 더 많 습니까 ?"
2547,1,떨어지는 높이의 0.5만큼 튀어 오르는 공이 있습니다. 이 공을 떨어뜨렸을 때 튀어 오른 높이가 9.4미터였다면 공을 떨어뜨린 높이는 몇 미터인가요?,"a = 0.5
b = 9.4
y = b / a
print(y)",18.80,떨어지 는 높이 의 0 . 5 만큼 튀 어 오르 는 공 이 있 습니다 . 이 공 을 떨어뜨렸 을 때 튀 어 오른 높이 가 9 . 4 미터 였 다면 공 을 떨어뜨린 높이 는 몇 미터 인가요 ?
2548,3,"숫자 카드 1, 8, 9, 6 중에서, 카드를 한 번씩만 사용하여 만들 수 있는 가장 큰 네 자리 수는 얼마입니까?","from itertools import permutations

a = ['1', '8', '9', '6']
b = 4
y = int(max(map(''.join, permutations(a, b))))
print(y)",9861,"숫자 카드 1 , 8 , 9 , 6 중 에서 , 카드 를 한 번 씩 만 사용 하 여 만들 수 있 는 가장 큰 네 자리 수 는 얼마 입니까 ?"
2549,2,"총 30명의 학생이 한 줄로 서있을때, 승철이의 앞에 9명의 학생이 있다면 승철이는 뒤에서 몇 번째에 서 있습니까?","a = 30
b = 9
y = a - b + 1
print(y)",22,"총 30 명 의 학생 이 한 줄 로 서 있 을 때 , 승 철 이 의 앞 에 9 명 의 학생 이 있 다면 승 철 이 는 뒤 에서 몇 번 째 에 서 있 습니까 ?"
2550,1,"오토바이의 타이어 수는 2개, 자동차의 타이어 수는 4개입니다. 아파트 주차장에 주차된 자동차와 오토바이의 타이어를 모두 세어 보았더니 154개였습니다. 자동차가 30대 있다면 주차된 오토바이는 모두 몇 대 일까요?","a = 2
b = 4
c = 154
d = 30
y = (c - d * b) // a
print(y)",17,"오토바이 의 타이어 수 는 2 개 , 자동차 의 타이어 수 는 4 개 입니다 . 아파트 주차장 에 주차 된 자동차 와 오토바이 의 타이어 를 모두 세 어 보 았 더니 154 개 였 습니다 . 자동차 가 30 대 있 다면 주차 된 오토바이 는 모두 몇 대 일까요 ?"
2551,4,"숫자 0.4*0.8 , 0.09*0.6 , 0.27*0.7 를 계산하여, 가장 계산 결과가 큰 수를 나타내보시오.","a = [0.4*0.8, 0.09*0.6, 0.27*0.7]
y = max(a)
print(y)",0.32,"숫자 0 . 4 * 0 . 8 , 0 . 09 * 0 . 6 , 0 . 27 * 0 . 7 를 계산 하 여 , 가장 계산 결과 가 큰 수 를 나타내 보 시 오 ."
2552,6,어떤 수에 20을 더해야 하는데 잘못하여 뺐더니 99가 되었습니다. 바르게 계산해보시오.,"a = 20
b = 99
y = b + a + a
print(y)",139,어떤 수 에 20 을 더 해야 하 는데 잘못 하 여 뺐 더니 99 가 되 었 습니다 . 바르 게 계산 해 보 시 오 .
2553,3,"숫자 카드 7, 5, 9 중에서 서로 다른 숫자 2개를 뽑아 만들 수 있는 가장 큰 두 자리 수를 구하시오.","from itertools import permutations

a = ['7', '5', '9']
y = int(max(map(''.join, permutations(a, 2))))
print(y)",97,"숫자 카드 7 , 5 , 9 중 에서 서로 다른 숫자 2 개 를 뽑 아 만들 수 있 는 가장 큰 두 자리 수 를 구하 시 오 ."
2554,1,1.9L의 휘발유로 13.5km를 갈 수 있는 자동차가 있습니다. 휘발유 4.3L로 갈 수 있는 거리는 몇 km인지 구하시오.,"a = 1.9
b = 13.5
c = 4.3
y = c / a * b
print(y)",30.552631578947366,1 . 9 L 의 휘발유 로 13 . 5 km 를 갈 수 있 는 자동차 가 있 습니다 . 휘발유 4 . 3 L 로 갈 수 있 는 거리 는 몇 km 인지 구하 시 오 .
2555,5,현진이가 가진 돈으로 사탕 20개를 사면 300원이 모자라고 같은 사탕을 19개 사면 700원이 남습니다. 사탕 한 개의 값은 얼마일까요?,"a = 20
b = 300
c = 19
d = 700
y = (b + d) / (a - c)
print(y)",1000,현진 이 가 가진 돈 으로 사탕 20 개 를 사 면 300 원 이 모자라 고 같 은 사탕 을 19 개 사면 700 원 이 남 습니다 . 사탕 한 개 의 값 은 얼마 일까요 ?
2556,4,"0부터 8까지의 숫자 카드를 한 번씩만 사용하여 9 자리의 수를 만들었을 때, 가장 작은 수의 3 은 가장 큰 수의 3과 몇 배 차이날까요?","a = [0, 1, 2, 3, 4, 5, 6, 7, 8]
b = 3

a.sort(reverse=True)
c = a.index(b)

a.sort()
if a[0] == 0:
    a[0], a[1] = a[1], a[0]

d = a.index(b)
y = 10 ** (c - d)
print(y)",100,"0 부터 8 까지 의 숫자 카드 를 한 번 씩 만 사용 하 여 9 자리 의 수 를 만들 었 을 때 , 가장 작 은 수 의 3 은 가장 큰 수 의 3 과 몇 배 차이 날까 요 ?"
2557,6,"어떤 수의 1/6이 30이라면, 어떤 수의 1/30는 얼마입니까?","a = 1 / 6
b = 30
c = 1 / 30
d = b / a
y = d * c
print(y)",6,"어떤 수의 1 / 6 이 30 이 라면 , 어떤 수의 1 / 30 는 얼마 입니까 ?"
2558,1,어떤 지렁이가 1/4시간에 1.9 m 씩 기어갑니다. 이 지렁이가 일정한 빠르기로 1 시간 동안 기어간다면 몇 m를 갈 수 있는지 구하시오.,"a = 1/4
b = 1.9
y = b / a
print(y)",7.60,어떤 지렁이 가 1 / 4 시간 에 1 . 9 m 씩 기어갑니다 . 이 지렁이 가 일정 한 빠르기 로 1 시간 동안 기어 간다면 몇 m 를 갈 수 있 는지 구하 시 오 .
2559,3,"숫자 카드 1, 2, 3, 4, 5가 있습니다. 카드를 한 번씩만 사용하여 세 자리 수와 두 자리 수를 만들었습니다. 세 자리 수에서 두 자리 수를 나눌 때, 가장 작은 몫을 구하세요.","from itertools import permutations

a = ['1', '2', '3', '4', '5']
a.sort()
b = int("""".join(a[:3]))
c = int("""".join(a[-2:][::-1]))
y = b // c
print(y)",2,"숫자 카드 1 , 2 , 3 , 4 , 5 가 있 습니다 . 카드 를 한 번 씩 만 사용 하 여 세 자리 수 와 두 자리 수 를 만들 었 습니다 . 세 자리 수 에서 두 자리 수 를 나눌 때 , 가장 작 은 몫 을 구하 세요 ."
2560,8,세 변의 길이의 합이 24센티미터인 이 정삼각형의 한 변의 길이는 몇 센티미터일까요?,"a = 24
b = 3
y = a / b
print(y)",8,세 변의 길이 의 합 이 24 센티미터 인 이 정삼각형 의 한 변의 길이 는 몇 센티미터 일까요 ?
2561,8,한 변의 길이가 13cm인 정사각형이 있습니다. 이 정사각형의 둘레와 넓이의 합을 구하시오.,"a = 13
b = 4
y = a * b + a * a
print(y)",221,한 변의 길이 가 13 cm 인 정사각형 이 있 습니다 . 이 정사각형 의 둘레 와 넓이 의 합 을 구하 시 오 .
2562,4,"숫자 3/18, 1/6, 2/12, 1/3가 있습니다. 이중에서, 7/42과 크기가 같은 분수의 개수를 구하시오.","a = [3/18, 1/6, 2/12, 1/3]
b = 7
c = 42
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3,"숫자 3 / 18 , 1 / 6 , 2 / 12 , 1 / 3 가 있 습니다 . 이 중 에서 , 7 / 42 과 크기 가 같 은 분수 의 개수 를 구하 시 오 ."
2563,1,모형을 혜정이는 4개 쌓고 아영이는 혜정이의 3배만큼 쌓았습니다. 아영이가 쌓은 모형은 몇 개인지 구해보시오.,"a = 4
b = 3
y = a * b
print(y)",12,모형 을 혜정 이 는 4 개 쌓 고 아영 이 는 혜정 이 의 3 배 만큼 쌓았 습니다 . 아영 이 가 쌓 은 모형 은 몇 개 인지 구해 보 시 오 .
2564,1,"식용유 70리터를 한 병에 10리터씩 담으려고 한다면, 몇개의 병에 넣어야 식용유를 남김없이 넣을 수 있습니까?","import math

a = 70
b = 10
y = math.ceil(a / b)
print(y)",7,"식용유 70 리터 를 한 병 에 10 리터 씩 담 으려고 한다면 , 몇 개 의 병 에 넣 어야 식용유 를 남김없이 넣 을 수 있 습니까 ?"
2565,5,"어떤 수에 3을 곱했더니 15가 되었다면, 어떤 수는 얼마일까요?","a = 15
b = 3
y = a / b
print(y)",5,"어떤 수 에 3 을 곱했 더니 15 가 되 었 다면 , 어떤 수 는 얼마 일까요 ?"
2566,1,"어머니의 키는 1 m 52 cm이고, 아버지의 키는 어머니보다 30cm 더 클때, 아버지의 키는 몇 cm 인지 구하세요.","a = (1 * 100) + 52
b = 30
y = a + b
print(y)",182,"어머니 의 키 는 1 m 52 cm 이 고 , 아버지 의 키 는 어머니 보다 30 cm 더 클 때 , 아버지 의 키 는 몇 cm 인지 구하 세요 ."
2567,8,"가로가 2.7cm, 세로가 9.2cm인 직사각형과 세로가 8.8cm인 정사각형이 있다고 할때, 두 도형의 넓이의 합은 몇 cm²입니까?","a = 2.7
b = 9.2
c = 8.8
y = (a * b) + (c ** 2)
print(y)",102.28,"가로 가 2 . 7 cm , 세로 가 9 . 2 cm 인 직사각 형 과 세로 가 8 . 8 cm 인 정사각형 이 있 다고 할 때 , 두 도형 의 넓이 의 합 은 몇 cm ² 입니까 ?"
