,Unnamed: 0,class,problem,code,answer
1285,1285,4,"숫자 카드 2, 6, 4, 7, 5 가 있습니다. 숫자 카드 중에서 4장을 골라 한 번씩만 사용해 (세 자리 수)÷(한 자리 수)의 나눗셈식을 만들려고 합니다. 몫이 가장 작은 나눗셈식의 몫과 나머지를 더한 값을 계산해보세요. ","from itertools import permutations

a = ['2', '6', '4', '7', '5']
b = int(min(map(''.join, permutations(a, 3))))
c = int(max(a))
y = b // c + b % c
print(y)",35
1286,1286,1,"건물의 높이는 52 미터 75 센티미터입니다. 사다리의 높이는 건물보다 22미터 낮다고 하면, 사다리의 높이는 몇 센티미터인지 구하세요.","a = 52 * 100 + 75
b = 22 * 100
y = a - b
print(y)",3075
1287,1287,7,경수는 영어 공부를 7/3시간 동안 하였고 국어 공부를 5/2시간 동안 하였습니다. 영어와 국어 중에서 더 오랫동안 공부한 과목은 무엇입니까?,"a = 7/3
b = 5/2
dicts = {'영어': a, '국어': b}
y = max(dicts, key=dicts.get) 
print(y)",국어
1288,1288,3,3/20과 크기가 같은 분수 중에서 분모가 10보다 크고 100보다 작은 분수는 모두 몇 개인가요? ,"import math

a = 3
b = 20
c = 10
d = 100
e = math.gcd(a,b)
y = math.ceil(d / (b / e)) - c // (b / e) - 1
print(y)",4
1289,1289,1,길이가 8센티미터 1밀리미터 인 철사를 9도막으로 나눈 철사 한 도막의 길이는 몇 밀리미터 입니까?,"a = 8
b = 1
c = 9
y = (a * 10 + b) / c
print(y)",9
1290,1290,4,45의 약수가 되는 수는 몇 개인지 구해보세요.,"a = 45
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",6
1291,1291,1,풍뎅이 집은 수많은 작은 방들이 서로 연결되어 있습니다. 풍뎅이 집에 풍뎅이가 55마리 있었는데 12마리가 더 들어왔습니다. 잠시 후 34마리가 먹이를 구하러 나갔습니다. 풍뎅이 집에 남아 있는 풍뎅이는 몇 마리입니까?,"a = 55
b = 12
c = 34
y = a + b - c
print(y)",33
1292,1292,1,"기영이의 키는 171cm이고, 어머니의 키는 177cm입니다.누나의 키는 기영이 보다  2cm 더 클 때, 어머니와 누나의 키의 차는 몇 cm일까요?","a = 171
b = 177
c = 2
y = b - (a + c)
print(y)",4
1293,1293,6,어떤 수를 9로 나누었더니 몫이 3이 되었습니다. 어떤 수에 6을 곱한 값을 구해보세요.,"a = 9
b = 3
c = 6
y = a * b * c
print(y)",162
1294,1294,1,어떤 도시의 작년 예산은 5만 원짜리 수표 409장과 같다고 합니다. 이 도시의 작년 예산은 얼마일가요?,"a = 50000
b = 409
y = a * b
print(y)",20450000
1295,1295,8,"직사각형 모양의 가로의 길이가 25cm이고, 세로의 길이가 30cm인 연의 몸통의 넓이는 몇 cm²일까요?","a = 25
b = 30
y = a * b
print(y)",750
1296,1296,8,"가로가 9cm, 세로가 6cm인 직사각형이 있습니다. 이 직사각형의 둘레는 세로 길이의 몇 배인가요?","a = 9
b = 6
y = (a + b) * 2 / b
print(y)",5
1297,1297,4,36의 약수는 모두 몇 개 일까요?,"a = 36
y = 0
for i in range(1, a + 1):
    if a % i == 0:
        y += 1
print(y)",9
1298,1298,1,떨어진 높이의 0.4배만큼 튀어 오르는 럭비공이 있습니다. 높이가 6m인 곳에서 이 공을 떨어뜨렸을 때 두 번째로 튀어 오른 럭비공의 높이는 몇 m인지 답을 구하시오.,"a = 0.4
b = 6
y = b * a * a
print(y)",0.96
1299,1299,1,"대파 54개를 한 묶음에 8개씩 포장했습니다. 대파는 몇 묶음이 되고, 몇 개가 남을까요? 계산을 하고, 묶음과 남은 대파의 수를 더하여 보세요.","a = 54
b = 8
c = a // b
d = a % b
y = c + d
print(y)",12
1300,1300,5,"수지는 우유를 매일 150밀리리터 씩 4일 동안 마셨고, 철수는 수지가 마신 우유의 3배보다 200밀리리터 더 많이 마셨습니다. 영희는 매일 950밀리리터 씩 12일 동안 우유를 마셨다고 하면, 영희가 마신 우유는 수지와 철수가 마신 우유 보다 몇 밀리리터 더 많이 마셨습니까?","a = 150
b = 4
c = 3
d = 200
e = 950
f = 12
y = (e * f) - (a * b + (a * b * c + d))
print(y)",8800
1301,1301,8,한 변의 길이가 15센티미터인 정사각형이 있습니다. 이 정사각형의 넓이를 구하시오.,"a = 15
y = a ** 2
print(y)",225
1302,1302,1,"어느 피자집에서 쿠폰 12장을 모으면 피자 한판을 주는데, 승진이는 쿠폰으로 피자 4판을 시켰고 소영이는 승진이보다 2판 적게 시켰습니다. 소영이가 피자로 쿠폰은 모두 몇 장입니까?","a = 12
b = 4
c = 2
y = a * (b - c)
print(y)",24
1303,1303,3,다음 식 800 - A < 123 + 456 안에 들어갈 수 있는 수 중에서 가장 작은 수를 구하시오. ,"a = 800
b = 123
c = 456
y = a - (b + c) + 1
print(y)",222
1304,1304,4,"숫자 777, 888, 999, 2, 555 가 있습니다. 이중에서, 가장 큰 수와 가장 작은 수의 곱을 구해보세요.","a = [777, 888, 999, 2, 555]
b = max(a)
c = min(a)
y = b * c
print(y)",1998
1305,1305,1,민수의 키는 1.5 m입니다. 농구대의 높이는 민수 키의 2배일때 농구대의 높이는 몇 m 일까요?,"a = 1.5
b = 2
y = a * b
print(y)",3
1306,1306,7,"사탕의 무게는 바둑돌 15개의 무게와 같았고, 초콜릿의 무게는 바둑돌 10개의 무게와 같았습니다. 더 가벼운 물건은 무엇인가요?","a = 15
b = 10
dict = {'사탕': a, '초콜릿': b}
y = min(dict, key=dict.get)
print(y)",초콜릿
1307,1307,6,어떤 수에다가 5를 곱하고 3을 더한 후 17을 빼면 36입니다. 어떤 수를 구하세요.,"a = 5
b = 3
c = 17
d = 36
y = (d + c - b) / a
print(y)",10
1308,1308,6,어떤 수에 0.035를 곱해야 할 것을 잘못하여 35를 곱했습니다. 바르게 계산한 값은 잘못 계산한 값의 몇배일까요?,"a = 0.035
b = 35
y = b / a
print(y)",999.9999999999999
1309,1309,3,"숫자 5, 6, 9, 1, 2 가 있습니다. 각 숫자를 한 번씩만 사용하여 만들 수 있는 세 자리 수 중 가장 큰 수와 가장 작은 수의 차를 구하시오.","from itertools import permutations
a = ['5', '6', '9', '1', '2']
b = list(map(''.join, permutations(a, 3)))
c = int(max(b))
d = int(min(b))
y = c - d
print(y)",840
1310,1310,1,"철사 7.2미터를 0.8미터씩 자르려고 한다면, 철사가 몇 도막이 되는지 구해 보세요. ","a = 7.2
b = 0.8
y = a / b
print(y)",9
1311,1311,3,"숫자 카드 1, 0, 9, 2, 5를 한 번씩만 써서 가장 큰 다섯 자리 수를 만들어 보시오.","a = [1, 0, 9, 2, 5]
a.sort()
y = 10000*a[4] + 1000*a[3]+ 100*a[2] + 10*a[1] + a[0]

print(y)",95210
1312,1312,4,36는 A의 배수입니다. A가 될 수 있는 수들을 모두 더한 값을 구해보세요.,"a = 36
y = 0
for c in range(1, a + 1):
    if a % c == 0:
        y += c

print(y)",91
1313,1313,1,"당근을 어제는 7kg 500g 캤고, 오늘은 어제보다 400g 더 많이 캤습니다. 어제와 오늘 캔 당근은 모두 몇 g인지 답을 구하여 보세요.","a = 7 * 1000 + 500
b = 400
y = a + (a + b)
print(y)",15400
1314,1314,4,"52, 6, 34, 28 중 가장 큰 수와 가장 작은 수를 곱해보세요.","a = [52, 6, 34, 28]
y = max(a) * min(a)
print(y)",312
1315,1315,4,586과 45중 큰 수를 작은 수로 나누어 나머지를 구해 보시오.,"a = 586
b = 45
y = a % b
print(y)",1
1316,1316,1,"사탕 95개를 한 봉지에 5개씩 남김없이 담으려고 한다면, 총 몇 봉지가 필요합니까?","import math

a = 95
b = 5
y = math.ceil(a / b)
print(y)",19
1317,1317,1,"피오의 몸무게는 76kg이고, 호동은 피오보다 25kg 더 무겁습니다. 피오와 호동의 몸무게의 합은 몇 kg인가요?","a = 76
b = 25
y = a + a + b
print(y)",177
1318,1318,1,야구공 9999개를 한 상자에 25개씩 넣어서 팔려고 합니다. 최대로 팔 수 있는 야구공은 몇 개입니까?,"a = 9999
b = 25
y = a // b * b
print(y)",9975
1319,1319,3,"4장의 수 카드 2, 5, 7, 6 가 있습니다. 이중에서 2장을 뽑아 만들 수 있는 A.B 형태의  소수 중에서 가장 큰 수와 가장 작은 수의 차를 구하세요","from itertools import permutations

a = ['2', '5', '7', '6']
b = 2
c = int(max(map(''.join, permutations(a, b)))) / 10
d = int(min(map(''.join, permutations(a, b)))) / 10
y = c - d
print(y)",5.10
1320,1320,7,"민지는 사과 112개를 갖고 있습니다. 이 중 1/4은 미소에게 주고, 남은 양의 1/2는 민정이에게 주고, 남은 양의 1/3는 현지에게 주었습니다. 누가 가장 많은 사과를 갖고 있을까요?","a = 112
b = 1 / 4
c = 1 / 2
d = 1 / 3
e = a * b
f = (a - e) * c
g = (a - e - f) * d
dicts = {'민지': a - (e + f + g), '미소': e, '민정': f, '현지': g}
y = max(dicts, key=dicts.get)
print(y)",민정
1321,1321,8,둘레가 81cm 인 정구각형의 한 변은 몇 cm 입니까?,"a = 81
b = 9
y = a / b
print(y)",9
1322,1322,8,"한변이 2미터, 다른 변이 300센티미터인 직사각형이 있습니다. 밑변이 20미터, 높이가 5미터인 삼각형이 있다면, 두 도형의 넓이의 합은 몇 센티미터²일까요?","a = 2 * 100
b = 300
c = 20 * 100
d = 5 * 100
y = a * b + c * d / 2
print(y)",560000
1323,1323,1,첼로는 바닥에 내려 놓고 6줄로 연주하는 현악기입니다. 첼로가  8대 있다면 줄은 모두 몇 개일까요?,"a = 6
b = 8
y = a * b
print(y)",48
1324,1324,1,문어의 다리는 8개입니다. 문어가 28마리 있다면 다리는 총 몇 개일까요?,"a = 8
b = 28
y = a * b
print(y)",224
1325,1325,8,가로 12cm 세로 16cm인 직사각형 A가 있습니다. 이 직사각형의 네 변의 길이의 합은 정사각형B의 네 변의 길이의 합이 같습니다. 정사각형의 한 변은 몇cm 입니까?,"a = 12
b = 16
c = 4
y = (a + b) * 2 / c
print(y)",14
1326,1326,8,"네 변의 길이의 합이 90cm 인 직사각형의 가로의 길이가 17cm 이면, 세로는 몇 cm 입니까?","a = 90
b = 17
y = (a - b * 2) / 2
print(y)",28
1327,1327,2,"학교에서 국어, 수학, 영어, 과학, 사회의 순서로 시험을 봤습니다. 두 번째로 시험을 본 과목은 무엇입니까?","a = ['국어', '수학', '영어', '과학', '사회']
b = 2
y = a[b - 1]
print(y)",수학
1328,1328,8,길이가 49센티미터인 실을 사용하여 자연수 길이를 갖는 가장 큰 정사각형을 만들고 남은 실의 길이는 몇 센티미터 입니까?,"a = 49
b = 4
c = a // b
y = a - (b * c)
print(y)",1
1329,1329,4,26과 48의 최대공약수는 몇인가요?,"import math

a = 26
b = 48
y = math.gcd(a, b)
print(y)",2
1330,1330,8,모서리의 길이가 모두 같은 육각기둥 모서리의 길이가 6센티미터일 때 모든 모서리의 길이의 합은 몇 센티미터일까요?,"a = 6
b = 6
y = a * 3 * b
print(y)",108
1331,1331,1,현아네 반 학생 수는 36명입니다. 이 중에서 4명이 수학을 좋아하지 않고 나머지는 수학을 좋아합니다. 전체 학생 수에 대한 수학을 좋아하는 학생 수의 비율 구하고 소수점 아래 둘 째자리까지 표기하세요.,"a = 36
b = 4
y = (a - b) / a
print(""{:.2f}"".format(y))",0.89
1332,1332,8,"수민이는 가로가 22센티미터, 세로가 13센티미터인 직사각형 모양의 천을 사용했습니다. 수진이가 사용한 천의 넓이는 몇 제곱센티미터입니까?","a = 22
b = 13
y = a * b
print(y)",286
1333,1333,1,카드가 한 상자에 57개씩 들어 있습니다. 5상자에 들어 있는 카드는 몇 개인가요?,"a = 57
b = 5
y = a * b
print(y)",285
1334,1334,8,"가로 17센티미터, 세로 11센티미터인 직사각형이 있습니다. 이 직사각형의 둘레는 몇 센티미터일까요?","a = 17
b = 11
y = (a + b) * 2
print(y)",56
1335,1335,2,"정수, 연호, 윤지, 유진, 유정, 윤수가 순서대로 줄을 서있다고 할때, 3번째에 서 있는 사람은 누구인가요?","a = ['정수', '연호', '윤지', '유진', '유정', '윤수']
b = 3
y = a[b - 1]
print(y)",윤지
1336,1336,4,5보다 1만큼 더 작은 수는 얼마입니까?,"a = 5
b = 1
y = a - b
print(y)",4
1337,1337,8,한 변의 길이가 5cm인 마름모의 둘레를 구하시오.,"a = 5
b = 4
y = a * b
print(y)",20
1338,1338,8,가로가 21 cm 세로가 15cm인 직사각형이 있습니다. 이 직사각형의 둘레는 몇 cm일까요?,"a = 21
b = 15
y = (a + b) * 2
print(y)",72
1339,1339,1,밀리는 종이학 9마리를 접는 데 189초가 소요됩니다. 승기가 종이학 45마리를 접는 데 걸리는 시간은 몇 분 몇 초입니까?,"a = 9
b = 189
c = 45
y = (b / a) * c
print(y)
",945
1340,1340,6,어떤 수에 5를 곱해야 하는데 잘못하여 더하였더니 31이 되었습니다. 어떤 수에 5를 곱하면 얼마입니까?,"a = 5
b = 31
y = (b - a) * a
print(y)",130
1341,1341,3,"숫자 카드 1, 3, 5, 7, 9 중에서, 숫자 카드를 모두 한 번씩만 사용한다면 만들 수 있는 가장 큰 수는 무엇인가요?","a = [1, 3, 5, 7, 9]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",97531
1342,1342,8,"가로가 9센티미터, 세로가 11센티미터인 직사각형이 있습니다. 이 직사각형의 넓이를 구하세요.","a = 9
b = 11
y = a * b
print(y)",99
1343,1343,8,"지혜는 밑변이 10cm 이고 높이가 5cm 인 삼각형을 그렸고, 동건이는 밑변이 30cm 이고 높이가 15cm 인 삼각형을 그렸다고하면, 동건이가 그린 삼각형의 넓이는 지혜가 그린 삼각형의 넓이의 몇 배입니까?","a = 10 * 5 * 0.5
b = 30 * 15 * 0.5
y = b / a
print(y)",9
1344,1344,8,"가로가 9센티미터, 세로가 10센티미터인 직사각형이 있습니다. 이 직사각형의 둘레를 구하세요.","a = 9
b = 10
y = 2 * (a + b)
print(y)",38
1345,1345,8,한 변의 길이가 12cm인 정육각형이 있습니다. 이 정육각형의 둘레는 몇 cm인가요?,"a = 12
b = 6
y = a * b
print(y)",72
1346,1346,8,"가로가 7cm, 세로가 9cm인 직사각형 10개를 가로로 붙여서 만든 직사각형의 네 변의 길이의 합은 몇 cm 입니까?","a = 7
b = 9
c = 10
y = (a * c * 2) + (b * 2)
print(y)",158
1347,1347,1,문구점에서 250 원 하는 지우개 3 개와 8 자루에 800 원 하는 연필 6 자루를 사고 2000 원을 냈습니다. 거스름돈으로 얼마를 받아야할 지 구해보시오.,"a = 250
b = 3
c = 8
d = 800
e = 6
f = 2000
y = f - (d / c * e + a * b)
print(y)",650
1348,1348,1,"고양이는 다리가 4개입니다. 공원에 있는 고양이 다리의 총 합이 44개라면 , 고양이는 총 몇마리가 있을까요?","a = 4
b = 44
y = b // a
print(y)",11
1349,1349,1,"미래 초콜릿 3.2kg 1개의 0.56만큼이 지방 성분이라면, 지방 성분이 몇 kg인가요?","a = 3.2
b = 0.56
y = a * b
print(y)",1.79
1350,1350,7,"우유를 흥민이는 8/25L 마셨고, 민재는 0.54L 마셨습니다. 누가 더 우유를 많이 마셨을까요?","a = 8/25
b = 0.54
dicts = {'흥민': a, '민재': b}
y = max(dicts, key=dicts.get)
print(y)",민재
1351,1351,8,"길이가 80cm 인 철사를 구부려서 정팔각형 모양을 만들려고 한다면, 한 변의 길이를 몇 cm 로 해야 합니까?","a = 80
b = 8
y = a / b
print(y)",10
1352,1352,1,수이가 똑같은 쇠구슬 16개를 양팔 저울에 올려놓으려고 합니다. 한 쪽에 몇 개씩 올려놓으면 좋을까요?,"a = 16
b = 2
y = a // b
print(y)",8
1353,1353,1,5cm 짜리 철사를 10 도막으로 똑같이 나누었습니다. 철사 한 도막의 길이는 몇 mm 인지 구하시오.,"a = 5
b = 10
c = a * 10
y = c / b
print(y)",5
1354,1354,8,"가로가 10cm, 세로가 8cm인 직사각형이 있습니다. 이 직사각형과 둘레가 같은 정사각형의 한 변은 몇cm 인지 구하시오","a = 10
b = 8
c = 4
y = ((a + b) * 2) / c
print(y)",9
1355,1355,3,50부터 100까지의 수 중에서 4로 나누었을 때 나머지가 3이 되는 수는 모두 몇 개입니까?,"a = 50
b = 100
c = 4
d = 3
y = 0
for i in range(a, b + 1):
    if i % c == d:
        y += 1
print(y)",13
1356,1356,8,"밑변이 12cm, 높이가 10cm인 평행사변형, 밑변이 15cm, 높이가 6cm인 삼각형이 있습니다. 두 도형의 넓이의 차는 몇 cm² 입니까? ","a = 12
b = 10
c = 15
d = 6
y = a * b - c * d / 2
print(y)",75
1357,1357,4,"45/50을 약분하려고 합니다. 2, 3, 4, 5, 10 중에서 분모와 분자를 약분할 수 없는 수는 몇 개인가요?","a = 45
b = 50
c = [2, 3, 4, 5, 10]
y = 0
for i in c:
    if a % i == 0 and b % i == 0:
        continue
    else:
        y += 1
print(y)",4
1358,1358,3,"4장의 수 카드 1, 5, 3, 8를 한 번씩 사용하여 만들 수 있는 가장 큰 세 자리 수와 가장 작은 세 자리 수의 차를 구하세요.","from itertools import permutations

a = ['1', '5', '3', '8']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",718
1359,1359,7,"피자가 한 판 있습니다. 은미가 전체의 1/6을 먹고, 민서가 전체의 1/5을 먹고, 현지가 전체의 1/8을 먹었다면. 피자를 가장 많이 먹은 사람은 누구입니까?","a = 1 / 6
b = 1 / 5
c = 1 / 8
dicts = {'은미': a, '민서': b, '현지': c}
y = max(dicts, key=dicts.get)
print(y)",민서
1360,1360,1,"수첩 한 권의 무게는 55g , 연필 한 타의 무게는 240g , 색연필 한 자루의 무게는 35g 입니다. 수첩 1 권, 연필 5 자루, 색연필 4 자루의 무게는 모두 몇 g 일지 계산해보시오.","a = 55
b = 240
c = 35
d = 1
e = 5
f = 4
y = a * d + (b / 12 * e) + c * f
print(y)",295
1361,1361,1,"우유를 지성이는 11/25리터 마셨고, 영표는 0.60리터 마셨습니다. 두 사람이 마신 우유의 양의 차는 몇 리터입니까?","a = 11/25
b = 0.60
y = abs(a - b)
print(y)",0.16
1362,1362,7,"승아와 승현이는 길이가 같은 색 테이프를 각각 가지고 있습니다. 승아는 가지고 있는 색 테이프의 1/6만큼을 사용했고 승현이는 2/7만큼을 사용했다면, 누가 색 테이프를 더 많이 사용했습니까?","a = 1 / 6
b = 2 / 7
dicts = {'승아': a, '승현': b}
y = max(dicts, key=dicts.get)
print(y)",승현
